$$CostBook.Name$Product.StockKeepingUnit$CurrencyIsoCode,Cost,CostBook.Name,CurrencyIsoCode,Description,EffectiveFrom,EffectiveTo,Product.StockKeepingUnit
Standard Cost Book;QB-NETSECURE-10G;GBP,182,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-NETSECURE-10G
Standard Cost Book;QB-NETSECURE-10G;EUR,213.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-NETSECURE-10G
Standard Cost Book;QB-NETSECURE-10G;AUD,348,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-NETSECURE-10G
Standard Cost Book;QB-NETSECURE-10G;CAD,343,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-NETSECURE-10G
Standard Cost Book;QB-NETSECURE-10G;CHF,198,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-NETSECURE-10G
Standard Cost Book;QB-NETSECURE-10G;JPY,39686,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-NETSECURE-10G
Standard Cost Book;QB-NVExpand-200;USD,137.63,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-NVExpand-200
Standard Cost Book;QB-NVExpand-200;GBP,103,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-NVExpand-200
Standard Cost Book;QB-NVExpand-200;EUR,120.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-NVExpand-200
Standard Cost Book;QB-NVExpand-200;AUD,197,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-NVExpand-200
Standard Cost Book;QB-NVExpand-200;CAD,194,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-NVExpand-200
Standard Cost Book;QB-NVExpand-200;CHF,112,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-NVExpand-200
Standard Cost Book;QB-NVExpand-200;JPY,22446,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-NVExpand-200
Standard Cost Book;QB-NovaX150;USD,2411.16,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-NovaX150
Standard Cost Book;QB-NovaX150;GBP,1803,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-NovaX150
Standard Cost Book;QB-NovaX150;EUR,2113,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-NovaX150
Standard Cost Book;QB-NovaX150;AUD,3448.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-NovaX150
Standard Cost Book;QB-NovaX150;CAD,3397.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-NovaX150
Standard Cost Book;QB-NovaX150;CHF,1962,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-NovaX150
Standard Cost Book;QB-NovaX150;JPY,393228,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-NovaX150
Standard Cost Book;QB-PWRCORE-1600S;USD,178.12,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-1600S
Standard Cost Book;QB-PWRCORE-1600S;GBP,133,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-1600S
Standard Cost Book;QB-PWRCORE-1600S;EUR,156,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-1600S
Standard Cost Book;QB-PWRCORE-1600S;AUD,254.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-1600S
Standard Cost Book;QB-PWRCORE-1600S;CAD,251,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-1600S
Standard Cost Book;QB-PWRCORE-1600S;CHF,145,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-1600S
Standard Cost Book;QB-PWRCORE-1600S;JPY,29049,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-1600S
Standard Cost Book;QB-PWRCORE-500S;USD,132.52,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-500S
Standard Cost Book;QB-PWRCORE-500S;GBP,99,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-500S
Standard Cost Book;QB-PWRCORE-500S;EUR,116,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-500S
Standard Cost Book;QB-PWRCORE-500S;AUD,189.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-500S
Standard Cost Book;QB-PWRCORE-500S;CAD,186.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-500S
Standard Cost Book;QB-PWRCORE-500S;CHF,108,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-500S
Standard Cost Book;QB-PWRCORE-500S;JPY,21612,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-500S
Standard Cost Book;QB-PWRCORE-800S;USD,95.75,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-800S
Standard Cost Book;QB-PWRCORE-800S;GBP,71.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-800S
Standard Cost Book;QB-PWRCORE-800S;EUR,84,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-800S
Standard Cost Book;QB-PWRCORE-800S;AUD,137,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-800S
Standard Cost Book;QB-PWRCORE-800S;CAD,135,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-800S
Standard Cost Book;QB-PWRCORE-800S;CHF,78,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-800S
Standard Cost Book;QB-PWRCORE-800S;JPY,15616,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-PWRCORE-800S
Standard Cost Book;QB-PWRSAFE-1000D;USD,246.6,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-1000D
Standard Cost Book;QB-PWRSAFE-1000D;GBP,184.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-1000D
Standard Cost Book;QB-PWRSAFE-1000D;EUR,216,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-1000D
Standard Cost Book;QB-PWRSAFE-1000D;AUD,352.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-1000D
Standard Cost Book;QB-PWRSAFE-1000D;CAD,347.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-1000D
Standard Cost Book;QB-PWRSAFE-1000D;CHF,200.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-1000D
Standard Cost Book;QB-PWRSAFE-1000D;JPY,40217,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-1000D
Standard Cost Book;QB-PWRSAFE-2000D;USD,318.2,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-2000D
Standard Cost Book;QB-PWRSAFE-2000D;GBP,238,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-2000D
Standard Cost Book;QB-PWRSAFE-2000D;EUR,279,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-2000D
Standard Cost Book;QB-PWRSAFE-2000D;AUD,455,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-2000D
Standard Cost Book;QB-PWRSAFE-2000D;CAD,448.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-2000D
Standard Cost Book;QB-PWRSAFE-2000D;CHF,259,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-2000D
Standard Cost Book;QB-PWRSAFE-2000D;JPY,51894,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-2000D
Standard Cost Book;QB-PWRSAFE-600D;USD,89.75,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-600D
Standard Cost Book;QB-PWRSAFE-600D;GBP,67,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-600D
Standard Cost Book;QB-PWRSAFE-600D;EUR,78.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-600D
Standard Cost Book;QB-PWRSAFE-600D;AUD,128.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-600D
Standard Cost Book;QB-PWRSAFE-600D;CAD,126.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-600D
Standard Cost Book;QB-PWRSAFE-600D;CHF,73,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-600D
Standard Cost Book;QB-PWRSAFE-600D;JPY,14637,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-PWRSAFE-600D
Standard Cost Book;QB-QRack-750;USD,1441.71,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-QRack-750
Standard Cost Book;QB-QRack-750;GBP,1078,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-QRack-750
Standard Cost Book;QB-QRack-750;EUR,1263.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-QRack-750
Standard Cost Book;QB-QRack-750;AUD,2062,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-QRack-750
Standard Cost Book;QB-QRack-750;CAD,2031.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-QRack-750
Standard Cost Book;QB-QRack-750;CHF,1173,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-QRack-750
Standard Cost Book;QB-QRack-750;JPY,235124,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-QRack-750
Standard Cost Book;QB-QTY-CMT;USD,119.53,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-QTY-CMT
Standard Cost Book;QB-QTY-CMT;GBP,89.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-QTY-CMT
Standard Cost Book;QB-QTY-CMT;EUR,105,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-QTY-CMT
Standard Cost Book;QB-QTY-CMT;AUD,171,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-QTY-CMT
Standard Cost Book;QB-QTY-CMT;CAD,168.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-QTY-CMT
Standard Cost Book;QB-QTY-CMT;CHF,97.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-QTY-CMT
Standard Cost Book;QB-QTY-CMT;JPY,19494,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-QTY-CMT
Standard Cost Book;QB-RAID-500;USD,91.24,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-RAID-500
Standard Cost Book;QB-RAID-500;GBP,68,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-RAID-500
Standard Cost Book;QB-RAID-500;EUR,80,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-RAID-500
Standard Cost Book;QB-RAID-500;AUD,130.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-RAID-500
Standard Cost Book;QB-RAID-500;CAD,128.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-RAID-500
Standard Cost Book;QB-RAID-500;CHF,74,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-RAID-500
Standard Cost Book;QB-RAID-500;JPY,14880,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-RAID-500
Standard Cost Book;QB-SRV-DNE;USD,40.43,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-DNE
Standard Cost Book;QB-SRV-DNE;GBP,30,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-DNE
Standard Cost Book;QB-SRV-DNE;EUR,35.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-DNE
Standard Cost Book;QB-SRV-DNE;AUD,58,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-DNE
Standard Cost Book;QB-SRV-DNE;CAD,57,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-DNE
Standard Cost Book;QB-SRV-DNE;CHF,33,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-DNE
Standard Cost Book;QB-SRV-DNE;JPY,6594,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-DNE
Standard Cost Book;QB-SRV-IMP;USD,38.58,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-IMP
Standard Cost Book;QB-SRV-IMP;GBP,29,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-IMP
Standard Cost Book;QB-SRV-IMP;EUR,34,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-IMP
Standard Cost Book;QB-SRV-IMP;AUD,55,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-IMP
Standard Cost Book;QB-SRV-IMP;CAD,54.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-IMP
Standard Cost Book;QB-SRV-IMP;CHF,31.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-IMP
Standard Cost Book;QB-SRV-IMP;JPY,6292,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-IMP
Standard Cost Book;QB-SRV-ISE;USD,128.31,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-ISE
Standard Cost Book;QB-SRV-ISE;GBP,96,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-ISE
Standard Cost Book;QB-SRV-ISE;EUR,112.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-ISE
Standard Cost Book;QB-SRV-ISE;AUD,183.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-ISE
Standard Cost Book;QB-SRV-ISE;CAD,181,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-ISE
Standard Cost Book;QB-SRV-ISE;CHF,104.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-ISE
Standard Cost Book;QB-SRV-ISE;JPY,20926,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-ISE
Standard Cost Book;QB-SRV-MEE;USD,146.88,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-MEE
Standard Cost Book;QB-SRV-MEE;GBP,110,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-MEE
Standard Cost Book;QB-SRV-MEE;EUR,128.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-MEE
Standard Cost Book;QB-SRV-MEE;AUD,210,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-MEE
Standard Cost Book;QB-SRV-MEE;CAD,207,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-MEE
Standard Cost Book;QB-SRV-MEE;CHF,119.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-MEE
Standard Cost Book;QB-SRV-MEE;JPY,23954,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-MEE
Standard Cost Book;QB-SRV-OG-PSH;USD,31.59,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-OG-PSH
Standard Cost Book;QB-SRV-OG-PSH;GBP,23.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-OG-PSH
Standard Cost Book;QB-SRV-OG-PSH;EUR,27.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-OG-PSH
Standard Cost Book;QB-SRV-OG-PSH;AUD,45,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-OG-PSH
Standard Cost Book;QB-SRV-OG-PSH;CAD,44.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-OG-PSH
Standard Cost Book;QB-SRV-OG-PSH;CHF,25.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-OG-PSH
Standard Cost Book;QB-SRV-OG-PSH;JPY,5152,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-OG-PSH
Standard Cost Book;QB-SRV-PD;USD,112.83,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-PD
Standard Cost Book;QB-SRV-PD;GBP,84.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-PD
Standard Cost Book;QB-SRV-PD;EUR,99,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-PD
Standard Cost Book;QB-SRV-PD;AUD,161.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-PD
Standard Cost Book;QB-SRV-PD;CAD,159,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-PD
Standard Cost Book;QB-SRV-PD;CHF,92,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-PD
Standard Cost Book;QB-SRV-PD;JPY,18401,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-PD
Standard Cost Book;QB-SRV-PMN;USD,83.99,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-PMN
Standard Cost Book;QB-SRV-PMN;GBP,63,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-PMN
Standard Cost Book;QB-SRV-PMN;EUR,73.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-PMN
Standard Cost Book;QB-SRV-PMN;AUD,120,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-PMN
Standard Cost Book;QB-SRV-PMN;CAD,118.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-PMN
Standard Cost Book;QB-SRV-PMN;CHF,68.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-PMN
Standard Cost Book;QB-SRV-PMN;JPY,13698,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-PMN
Standard Cost Book;QB-SRV-QAE;USD,91.82,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-QAE
Standard Cost Book;QB-SRV-QAE;GBP,68.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-QAE
Standard Cost Book;QB-SRV-QAE;EUR,80.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-QAE
Standard Cost Book;QB-SRV-QAE;AUD,131.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-QAE
Standard Cost Book;QB-SRV-QAE;CAD,129.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-QAE
Standard Cost Book;QB-SRV-QAE;CHF,74.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-QAE
Standard Cost Book;QB-SRV-QAE;JPY,14975,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-QAE
Standard Cost Book;QB-SRV-SAT;USD,214.25,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-SAT
Standard Cost Book;QB-SRV-SAT;GBP,160,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-SAT
Standard Cost Book;QB-SRV-SAT;EUR,188,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-SAT
Standard Cost Book;QB-SRV-SAT;AUD,306.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-SAT
Standard Cost Book;QB-SRV-SAT;CAD,302,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-SAT
Standard Cost Book;QB-SRV-SAT;CHF,174.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-SAT
Standard Cost Book;QB-SRV-SAT;JPY,34941,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-SAT
Standard Cost Book;QB-SRV-SOW;USD,12045.22,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SRV-SOW
Standard Cost Book;QB-SRV-SOW;GBP,9006.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SRV-SOW
Standard Cost Book;QB-SRV-SOW;EUR,10556,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SRV-SOW
Standard Cost Book;QB-SRV-SOW;AUD,17226.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SRV-SOW
Standard Cost Book;QB-SRV-SOW;CAD,16971.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SRV-SOW
Standard Cost Book;QB-SRV-SOW;CHF,9802,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SRV-SOW
Standard Cost Book;QB-SRV-SOW;JPY,1964414,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SRV-SOW
Standard Cost Book;QB-SSD 16TB;USD,491.01,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SSD 16TB
Standard Cost Book;QB-SSD 16TB;GBP,367,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SSD 16TB
Standard Cost Book;QB-SSD 16TB;EUR,430.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SSD 16TB
Standard Cost Book;QB-SSD 16TB;AUD,702,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SSD 16TB
Standard Cost Book;QB-SSD 16TB;CAD,692,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SSD 16TB
Standard Cost Book;QB-SSD 16TB;CHF,399.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SSD 16TB
Standard Cost Book;QB-SSD 16TB;JPY,80077,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SSD 16TB
Standard Cost Book;QB-SSD 2TB;USD,23.18,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SSD 2TB
Standard Cost Book;QB-SSD 2TB;GBP,17.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SSD 2TB
Standard Cost Book;QB-SSD 2TB;EUR,20.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SSD 2TB
Standard Cost Book;QB-SSD 2TB;AUD,33,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SSD 2TB
Standard Cost Book;QB-SSD 2TB;CAD,32.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SSD 2TB
Standard Cost Book;QB-SSD 2TB;CHF,19,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SSD 2TB
Standard Cost Book;QB-SSD 2TB;JPY,3780,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SSD 2TB
Standard Cost Book;QB-SSD 30TB;USD,934.88,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SSD 30TB
Standard Cost Book;QB-SSD 30TB;GBP,699,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SSD 30TB
Standard Cost Book;QB-SSD 30TB;EUR,819.5,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SSD 30TB
Standard Cost Book;QB-SSD 30TB;AUD,1337,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SSD 30TB
Standard Cost Book;QB-SSD 30TB;CAD,1317,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SSD 30TB
Standard Cost Book;QB-SSD 30TB;CHF,761,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SSD 30TB
Standard Cost Book;QB-SSD 30TB;JPY,152466,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SSD 30TB
Standard Cost Book;QB-SSD 4TB;USD,87.92,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SSD 4TB
Standard Cost Book;QB-SSD 4TB;GBP,65.5,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SSD 4TB
Standard Cost Book;QB-SSD 4TB;EUR,77,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SSD 4TB
Standard Cost Book;QB-SSD 4TB;AUD,125.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SSD 4TB
Standard Cost Book;QB-SSD 4TB;CAD,124,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SSD 4TB
Standard Cost Book;QB-SSD 4TB;CHF,71.5,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SSD 4TB
Standard Cost Book;QB-SSD 4TB;JPY,14339,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SSD 4TB
Standard Cost Book;QB-SSD 8TB;USD,195.36,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SSD 8TB
Standard Cost Book;QB-SSD 8TB;GBP,146,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SSD 8TB
Standard Cost Book;QB-SSD 8TB;EUR,171,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SSD 8TB
Standard Cost Book;QB-SSD 8TB;AUD,279.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SSD 8TB
Standard Cost Book;QB-SSD 8TB;CAD,275.5,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SSD 8TB
Standard Cost Book;QB-SSD 8TB;CHF,159,Standard Cost Book,CHF,,2024-01-01T17:00:00.000+0000,,QB-SSD 8TB
Standard Cost Book;QB-SSD 8TB;JPY,31861,Standard Cost Book,JPY,,2024-01-01T17:00:00.000+0000,,QB-SSD 8TB
Standard Cost Book;QB-SUPP-1000;USD,4990.11,Standard Cost Book,USD,,2024-01-01T17:00:00.000+0000,,QB-SUPP-1000
Standard Cost Book;QB-SUPP-1000;GBP,3731,Standard Cost Book,GBP,,2024-01-01T17:00:00.000+0000,,QB-SUPP-1000
Standard Cost Book;QB-SUPP-1000;EUR,4373,Standard Cost Book,EUR,,2024-01-01T17:00:00.000+0000,,QB-SUPP-1000
Standard Cost Book;QB-SUPP-1000;AUD,7136.5,Standard Cost Book,AUD,,2024-01-01T17:00:00.000+0000,,QB-SUPP-1000
Standard Cost Book;QB-SUPP-1000;CAD,7031,Standard Cost Book,CAD,,2024-01-01T17:00:00.000+0000,,QB-SUPP-1000
